JDtimes, Fluxes, Uncertainty
2559.617413,201.027850,19.33068055
2559.618094,217.944319,19.24295724
2559.618775,243.503385,19.12255861
2559.619456,211.315611,19.27649216
2559.620137,230.696914,19.18121665
2559.620818,243.930893,19.1206541
2559.621499,231.238806,19.17866932
2559.622180,235.138612,19.16051124
2559.622861,280.031173,18.97080517
2559.623542,233.001108,19.17042615
2559.624223,244.690865,19.11727673
2559.624904,268.807412,19.01521802
2559.625586,268.348412,19.01707354
2559.626267,272.622159,18.99991823
2559.626948,275.502380,18.98850773
2559.627629,277.560084,18.98042859
2559.628310,295.628863,18.91195404
2559.628991,280.713137,18.96816428
2559.629672,265.112007,19.03024762
2559.630353,300.577548,18.89392977
2559.631034,331.094476,18.78894128
2559.631715,275.532016,18.98839094
2559.632396,293.673905,18.91915772
2559.633077,295.478654,18.91250584
2559.633758,301.503657,18.89058966
2559.634440,294.032573,18.91783251
2559.635121,303.461819,18.88356097
2559.635802,309.178222,18.86329888
2559.636483,281.648727,18.96455163
2559.637164,304.928802,18.878325
2559.637845,343.991397,18.74745217
2559.638526,667.958086,18.02694809
2559.639207,296.507789,18.90873085
2559.639888,289.522289,18.93461611
2559.640569,312.006259,18.85341285
2559.641250,331.436167,18.78782137
2559.641931,326.175631,18.80519234
2559.642613,366.982177,18.67720869
2559.643294,281.405652,18.96548908
2559.643975,324.885814,18.80949425
2559.644656,257.996819,19.05978524
2559.645337,262.802958,19.0397455
2559.646018,238.619770,19.14455506
2559.646699,227.640297,19.19569826
2559.647380,152.333647,19.63183152
2559.648742,320.123064,18.8255287
2559.649423,126.631244,19.83246893
2559.650104,204.847518,19.31024435
2559.650785,232.978121,19.17053327
2559.651467,234.357782,19.16412267
2559.652148,321.354693,18.8213595
2559.652829,203.791251,19.31585728
2559.653510,263.163245,19.03825804
2559.654191,215.905129,19.25316372
2559.654872,245.850334,19.11214411
2559.655553,232.235013,19.17400187
2559.656234,241.204868,19.13285595
2559.656915,262.445606,19.04122285
2559.657596,263.695984,19.03606233
2559.658277,243.432905,19.12287291
2559.658958,331.801571,18.78662502
2559.659640,238.715815,19.14411814
2559.660321,283.170179,18.95870233
2559.661002,226.042658,19.2033451
2559.661683,244.100569,19.11989914
2559.662364,191.197595,19.38511505
2559.663045,257.122393,19.06347136
2559.663726,261.645408,19.04453833
2559.664407,288.258408,18.93936616
2559.665088,283.013793,18.95930211
2559.665769,284.316603,18.95431556
2559.666450,275.524817,18.98841931
2559.667131,268.784927,19.01530884
2559.667812,291.926092,18.92563883
2559.668494,321.129843,18.82211945
2559.669175,305.635031,18.87581329
2559.669856,306.290170,18.87348847
2559.670537,333.517535,18.78102444
2559.671218,296.328758,18.90938661
2559.671899,330.556514,18.79070682
2559.672580,354.817092,18.71380979
2559.673261,309.759237,18.86126045
2559.673942,274.147123,18.99386189
2559.674623,251.045092,19.08944178
2559.675304,275.443174,18.98874108
2559.675985,317.143694,18.83568092
2559.676667,287.611692,18.94180477
2559.677347,302.976007,18.88530052
2559.678029,315.330064,18.84190767
2559.678710,297.681028,18.90444323
2559.679391,291.765978,18.92623449
2559.680072,320.208737,18.82523817
2559.680753,343.214983,18.74990552
2559.681434,430.833803,18.50304669
2559.682115,357.715927,18.70497543
2559.682796,305.104640,18.87769909
2559.683477,322.449040,18.81766839
2559.684158,308.946084,18.86411438
2559.684839,328.484682,18.79753331
2559.685521,315.520364,18.84125263
2559.686202,359.111727,18.70074715
2559.686883,333.506655,18.78105986
2559.687564,361.507554,18.69352768
2559.688245,374.220877,18.65600109
2559.688926,358.472208,18.70268239
2559.689607,340.789312,18.7576062
2559.690288,349.997943,18.72865739
2559.690969,301.030996,18.89229308
2559.691650,332.613866,18.78397024
2559.692331,360.624025,18.69618447
2559.693012,305.875398,18.87495975
2559.693694,327.827922,18.79970626
2559.694375,318.155827,18.83222141
2559.695056,368.568626,18.67252521
2559.695737,322.660858,18.81695541
2559.696418,357.439098,18.70581598
2559.697099,316.906463,18.83649338
2559.697780,356.519420,18.70861314
2559.698461,323.456616,18.81428102
2559.699142,354.419414,18.71502736
2559.699823,400.425521,18.58251674
2559.700504,359.362265,18.69998994
2559.701185,342.458286,18.75230192
2559.701866,363.995200,18.68608197
2559.702548,342.958411,18.75071747
2559.703229,366.884853,18.67749666
2559.703910,394.155012,18.59965348
2559.704591,350.584825,18.72683833
2559.705272,363.367226,18.68795674
2559.705953,382.240254,18.63298006
2559.706634,336.073825,18.7727344
2559.707315,347.630043,18.73602786
2559.707996,277.583559,18.98033677
2559.708677,327.308708,18.80142722
2559.709358,309.037639,18.86379267
2559.710039,312.691350,18.85103145
2559.710721,268.497957,19.01646865
2559.711401,316.261071,18.83870677
2559.712083,286.047519,18.94772565
2559.712764,249.294634,19.09703879
2559.713445,157.941079,19.59258336
2559.714126,310.570811,18.85841953
2559.714807,197.622737,19.34922884
2559.715488,183.595441,19.42916638
2559.716169,229.291778,19.18784991
2559.716850,253.921766,19.07707129
2559.717531,212.714678,19.26932747
2559.718212,267.683763,19.01976605
2559.718893,292.328258,18.92414412
2559.719575,278.832365,18.97546316
2559.720256,269.419618,19.01274808
2559.720937,307.118032,18.87055783
2559.721618,297.191482,18.90623022
2559.722299,298.196581,18.90256447
2559.722980,310.983475,18.85697784
2559.723661,309.536444,18.86204165
2559.724342,323.621525,18.81372762
2559.725023,318.639871,18.83057082
2559.725704,316.309450,18.8385407
2559.726385,302.275643,18.88781323
2559.727066,378.084562,18.64484876
2559.727747,316.452997,18.83804808
2559.728429,326.862905,18.80290703
2559.729110,299.416008,18.89813358
2559.729791,315.084184,18.84275461
2559.730472,315.366728,18.84178144
2559.731153,334.656744,18.77732216
2559.731834,355.774523,18.71088401
2559.732515,359.142860,18.70065303
2559.733196,354.344061,18.71525822
2559.733877,354.169567,18.71579302
2559.734558,343.324821,18.74955811
2559.735239,298.488051,18.90150374
2559.735920,319.095483,18.82901948
2559.736602,335.396267,18.77492555
2559.737283,318.396556,18.83140022
2559.737964,335.855233,18.77344082
2559.738645,291.988834,18.92540551
2559.739326,291.949978,18.92555
2559.740007,334.808607,18.77682958
2559.740688,465.353490,18.41936368
2559.741369,324.512953,18.81074103
2559.742050,307.904930,18.86777951
2559.742731,282.011592,18.96315372
2559.743412,309.238582,18.86308694
2559.744093,301.385220,18.89101624
2559.744774,326.883078,18.80284002
2559.745456,303.342607,18.88398758
2559.746137,313.662160,18.84766579
2559.746818,271.502816,19.00438527
2559.747499,267.825667,19.01919063
2559.748180,258.205832,19.058906
2559.748861,237.704496,19.14872763
2559.749542,251.641212,19.08686669
2559.750223,239.290737,19.1415064
2559.750904,264.669048,19.03206323
2559.751585,260.640096,19.04871805
2559.752266,268.313189,19.01721606
2559.752947,272.413877,19.00074805
2559.753629,257.418757,19.06222065
2559.754310,254.732899,19.07360852
2559.754991,263.949970,19.03501707
2559.755672,255.049696,19.07225909
2559.756353,253.751783,19.07779836
2559.757034,259.632134,19.05292501
2559.757715,281.391877,18.96554222
2559.758396,275.225514,18.98959939
2559.759077,260.132168,19.05083597
2559.759758,267.384431,19.02098083
2559.760439,271.279753,19.00527767
2559.761120,290.308296,18.9316725
2559.761801,283.340973,18.95804767
2559.762483,274.793154,18.99130635
2559.763164,285.397204,18.95019683
2559.763845,282.699879,18.96050706
2559.764526,325.618207,18.80704942
2559.765207,271.096052,19.00601313
2559.765888,293.328696,18.92043474
2559.766569,303.786243,18.88240086
2559.767250,297.066796,18.90668584
2559.767931,273.552112,18.99622094
2559.768612,275.631626,18.9879985
2559.769293,305.839296,18.8750879
2559.769974,340.738227,18.75776897
2559.770656,342.417927,18.75242988
2559.771337,343.268804,18.74973528
2559.772018,331.934429,18.78619037
2559.772699,292.324757,18.92415712
2559.773380,268.748561,19.01545575
2559.774061,312.244327,18.85258472
2559.774742,296.666051,18.90815149
2559.775423,306.185017,18.87386128
2559.776104,325.292787,18.80813503
2559.776785,282.934903,18.9596048
2559.777466,262.610874,19.04053936
2559.778147,240.778801,19.1347755
2559.778829,209.456239,19.28608786
2559.779510,167.057796,19.53165425
2559.780872,212.465924,19.2705979
2559.781553,249.391261,19.09661804
2559.782234,227.150364,19.19803752
2559.782915,185.934159,19.41542316
2559.783596,210.026738,19.28313465
2559.784277,217.218903,19.24657708
2559.784958,234.248108,19.16463089
2559.785639,250.567429,19.09150957
2559.786320,273.161027,18.99777428
2559.787001,245.949149,19.11170781
2559.787683,232.412429,19.17317274
2559.788364,326.371026,18.80454213
2559.789045,215.236778,19.25652991
2559.789726,231.374234,19.17803363
2559.790407,236.000460,19.15653899
2559.791088,276.221495,18.98567744
2559.791769,286.538969,18.94586188
2559.792450,273.061973,18.99816806
2559.793131,293.988855,18.91799395
2559.793812,277.810249,18.97945046
2559.794493,299.020450,18.89956889
2559.795174,272.424608,19.00070528
2559.795855,248.327880,19.10125742
2559.796537,267.153787,19.02191778
2559.797218,297.384697,18.90552458
2559.797899,310.043254,18.8602654
2559.798580,276.176020,18.9858562
2559.799261,296.586610,18.90844227
2559.799942,279.499195,18.97286971
2559.800623,282.708414,18.96047428
2559.801304,265.662319,19.02799622
2559.801985,244.827863,19.11666901
2559.802666,236.870032,19.15254582
2559.803347,245.194767,19.11504312
2559.804029,301.839561,18.88938072
2559.804710,278.695715,18.97599539
2559.805391,257.969820,19.05989887
2559.806072,273.238065,18.99746812
2559.806753,222.872071,19.218682
2559.807434,261.158803,19.04655944
2559.808115,251.412655,19.08785328
2559.808796,263.941104,19.03505354
2559.809477,240.196029,19.13740656
2559.810158,254.979475,19.07255806
2559.810839,244.589355,19.11772724
2559.811520,265.260628,19.02963913
2559.812201,229.321007,19.18771152
2559.812883,233.131295,19.16981968
2559.813564,220.606343,19.22977613
2559.814245,231.001189,19.17978558
2559.814926,227.876109,19.19457413
2559.815607,229.810510,19.1853964
2559.816288,253.520857,19.07878688
2559.816969,271.405501,19.0047745
2559.817650,245.169732,19.11515399
2559.818331,254.995055,19.07249172
2559.819012,248.430028,19.1008109
2559.819693,239.126460,19.14225203
2559.820374,280.951619,18.96724227
2559.821056,258.151341,19.05913516
2559.821737,259.597470,19.05306998
2559.822418,244.046652,19.12013898
2559.823099,239.423266,19.14090524
2559.823780,258.104497,19.05933219
2559.824461,237.475784,19.14977279
2559.825142,237.356390,19.1503188
2559.825823,216.469341,19.25033013
2559.826504,251.677960,19.08670815
2559.827185,251.362613,19.08806941
2559.827866,273.433090,18.99669344
2559.828547,263.264011,19.03784238
2559.829228,276.608264,18.98415824
2559.829910,296.795041,18.90767952
2559.830591,310.426893,18.85892277
2559.831272,306.287893,18.87349654
2559.831953,290.189393,18.93211728
2559.832634,319.123714,18.82892342
2559.833315,288.220371,18.93950944
2559.833996,261.736883,19.0441588
2559.834677,276.654176,18.98397804
2559.835358,291.033728,18.92896281
2559.836039,314.512956,18.84472477
2559.836720,289.313538,18.93539923
2559.837401,280.835052,18.96769284
2559.838083,265.224079,19.02978874
2559.838764,294.009233,18.91791869
2559.839445,278.070578,18.97843352
2559.840126,297.385255,18.90552254
2559.840807,251.305166,19.08831757
2559.841488,288.325342,18.93911408
2559.842169,236.283724,19.1552366
2559.842850,268.747231,19.01546112
2559.843531,269.652452,19.01181018
2559.844212,209.770725,19.28445892
2559.844893,174.613094,19.4836291
2559.845574,209.823031,19.28418823
2559.846255,67.748581,20.5115706
2559.846937,116.403841,19.92390284
2559.847618,255.269268,19.07132478
2559.848299,196.308472,19.35647351
2559.848980,173.378033,19.49133594
2559.849661,163.875966,19.55253295
2559.850342,218.932578,19.23804514
2559.851023,222.572115,19.22014423
2559.851704,210.693304,19.27969428
2559.852385,258.392777,19.0581202
2559.853066,257.338076,19.06256099
2559.853747,236.873348,19.15253062
2559.854428,282.868234,18.95986067
2559.855110,227.447003,19.19662057
2559.855791,275.400384,18.98890976
2559.856472,229.733907,19.18575837
2559.857153,236.146749,19.15586619
2559.857834,223.674075,19.21478199
2559.858515,197.093708,19.35213922
2559.859196,294.045234,18.91778575
2559.859877,250.892426,19.09010224
2559.860558,260.788800,19.04809878
2559.861239,181.754603,19.44010757
2559.861920,209.395697,19.28640173
2559.862601,237.560026,19.14938771
2559.863282,225.276435,19.2070317
2559.863964,220.973889,19.22796872
2559.864645,280.329290,18.96964992
2559.865326,200.461104,19.33374582
2559.866007,220.637536,19.22962262
2559.866688,210.984586,19.2781943
2559.867369,215.820247,19.25359065
2559.868050,212.115130,19.272392
2559.868731,221.222154,19.22674957
2559.869412,246.048635,19.11126872
2559.870093,251.463574,19.08763341
2559.870774,241.567575,19.13122452
2559.871455,249.003477,19.09830759
2559.872137,237.292221,19.15061237
2559.872818,233.846505,19.16649391
2559.873499,247.039742,19.10690406
2559.874180,248.377978,19.1010384
2559.874861,251.225891,19.08866013
2559.875542,279.617457,18.97241041
2559.876223,207.546930,19.29603033
2559.876904,255.567949,19.07005515
2559.877585,236.225393,19.15550467
2559.878266,242.533506,19.12689176
2559.878947,232.787576,19.17142162
2559.879628,225.022780,19.2082549
2559.880309,233.933852,19.16608844
2559.880990,249.260063,19.09718936
2559.881672,215.853870,19.25342152
2559.882353,270.334520,19.00906735
2559.883034,227.469656,19.19651244
2559.883715,198.831218,19.34260968
2559.884396,238.269981,19.14614779
2559.885077,238.957552,19.14301922
2559.885758,261.774537,19.04400262
2559.886439,262.382082,19.04148568
2559.887120,277.100939,18.98222612
2559.887801,267.117438,19.02206552
2559.888482,265.723795,19.027745
2559.889164,286.736338,18.94511428
2559.889845,278.590444,18.97640558
2559.890526,254.857027,19.07307958
2559.891207,227.295464,19.1973442
2559.891888,265.592337,19.02828227
2559.892569,277.896171,18.97911471
2559.893250,228.586349,19.19119539
2559.893931,296.840365,18.90751372
2559.894612,291.005074,18.92906971
2559.895293,243.790637,19.12127856
2559.895974,265.006484,19.03067987
2559.896655,271.206627,19.00557037
2559.897336,272.218207,19.0015282
2559.898017,289.166025,18.93595295
2559.898699,288.123742,18.9398735
2559.899380,270.267802,19.00933534
2559.900061,273.501274,18.99642273
2559.900742,228.360059,19.19227075
2559.901423,230.572527,19.18180222
2559.902104,262.483757,19.04106503
2559.902785,267.061481,19.02229299
2559.903466,271.012154,19.0063492
2559.904147,276.584957,18.98424973
2559.904828,277.533392,18.98053301
2559.905509,295.496273,18.9124411
2559.906191,303.436757,18.88365065
2559.906872,273.938717,18.99468757
2559.907553,266.672700,19.02387472
2559.908234,327.495116,18.80080905
2559.908915,306.109268,18.87412992
2559.909596,235.197635,19.16023874
2559.910277,188.858946,19.39847721
2559.910958,177.104270,19.46824853
2559.911639,91.007302,20.19113052
2559.912320,115.042315,19.93667708
2559.913001,107.074841,20.01460252
2559.913682,162.617629,19.56090205
2559.914363,214.728653,19.25909612
2559.915044,218.922315,19.23809604
2559.915726,212.161991,19.27215216
2559.916407,311.079684,18.85664199
2559.917088,259.815178,19.05215982
2559.917769,228.545671,19.19138862
2559.918450,209.375425,19.28650685
2559.919131,286.111920,18.94748124
2559.919812,226.710270,19.20014313
2559.920493,296.858832,18.90744618
2559.921174,317.478415,18.83453561
2559.921855,299.704759,18.89708702
2559.922536,237.829895,19.14815501
2559.923218,257.028408,19.0638683
2559.923898,186.113474,19.41437658
2559.924580,231.238216,19.17867209
2559.925261,241.876719,19.12983594
2559.925942,245.347735,19.11436598
2559.926623,253.666954,19.07816138
2559.927304,267.502934,19.02049974
2559.927985,240.837970,19.13450872
2559.928666,242.928535,19.12512479
2559.929347,245.035071,19.1157505
2559.930028,290.258911,18.93185722
2559.930709,247.009355,19.10703761
2559.931390,284.984274,18.95176888
2559.932071,267.169862,19.02185245
2559.932753,286.146199,18.94735117
2559.933434,266.995751,19.02256024
2559.934115,285.881770,18.94835496
2559.934796,261.320817,19.0458861
2559.935477,323.462433,18.8142615
2559.936158,312.158004,18.85288493
2559.936839,305.982069,18.87458117
2559.937520,311.450984,18.85534685
2559.938201,312.285643,18.85244107
2559.938882,297.822682,18.90392669
